,municipio,codEstacao,uf,nomeEstacao,latitude,longitude,datahora,valorMedida,Time,Date
588,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-13 18:50:00,0.0,18:50,2019-01-13
589,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-13 19:30:00,0.2,19:30,2019-01-13
590,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-13 20:50:00,0.0,20:50,2019-01-13
591,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-13 21:30:00,0.2,21:30,2019-01-13
592,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-13 21:50:00,0.0,21:50,2019-01-13
593,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-13 22:50:00,0.0,22:50,2019-01-13
594,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-13 23:50:00,0.2,23:50,2019-01-13
595,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-14 00:00:00,0.0,00:00,2019-01-14
596,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-14 00:50:00,0.0,00:50,2019-01-14
597,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-14 01:50:00,0.0,01:50,2019-01-14
598,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-14 02:50:00,0.0,02:50,2019-01-14
599,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-14 03:50:00,0.0,03:50,2019-01-14
600,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-14 04:50:00,0.0,04:50,2019-01-14
601,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-14 05:50:00,0.0,05:50,2019-01-14
602,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-14 06:50:00,0.0,06:50,2019-01-14
603,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-14 07:50:00,0.0,07:50,2019-01-14
604,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-14 08:50:00,0.0,08:50,2019-01-14
605,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-14 09:50:00,0.0,09:50,2019-01-14
606,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-14 10:50:00,0.0,10:50,2019-01-14
607,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-14 11:50:00,0.0,11:50,2019-01-14
608,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-14 12:50:00,0.0,12:50,2019-01-14
609,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-14 13:50:00,0.0,13:50,2019-01-14
610,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-14 14:50:00,0.0,14:50,2019-01-14
611,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-14 15:50:00,0.0,15:50,2019-01-14
612,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-14 16:50:00,0.0,16:50,2019-01-14
613,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-14 17:50:00,0.0,17:50,2019-01-14
614,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-14 18:50:00,0.0,18:50,2019-01-14
615,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-14 19:50:00,0.0,19:50,2019-01-14
616,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-14 20:50:00,0.0,20:50,2019-01-14
617,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-14 21:50:00,0.0,21:50,2019-01-14
618,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-14 22:50:00,0.0,22:50,2019-01-14
619,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-14 23:50:00,0.0,23:50,2019-01-14
620,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-15 00:50:00,0.0,00:50,2019-01-15
621,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-15 01:50:00,0.0,01:50,2019-01-15
622,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-15 02:50:00,0.0,02:50,2019-01-15
623,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-15 03:50:00,0.0,03:50,2019-01-15
624,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-15 04:50:00,0.0,04:50,2019-01-15
625,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-15 05:50:00,0.0,05:50,2019-01-15
626,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-15 06:50:00,0.0,06:50,2019-01-15
627,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-15 07:50:00,0.0,07:50,2019-01-15
628,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-15 08:50:00,0.0,08:50,2019-01-15
629,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-15 09:50:00,0.0,09:50,2019-01-15
630,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-15 10:50:00,0.0,10:50,2019-01-15
631,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-15 11:50:00,0.0,11:50,2019-01-15
632,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-15 12:50:00,0.0,12:50,2019-01-15
633,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-15 13:50:00,0.0,13:50,2019-01-15
634,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-15 14:50:00,0.0,14:50,2019-01-15
635,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-15 15:50:00,0.0,15:50,2019-01-15
636,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-15 16:50:00,0.0,16:50,2019-01-15
637,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-15 17:50:00,0.0,17:50,2019-01-15
638,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-15 18:50:00,0.0,18:50,2019-01-15
639,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-15 19:50:00,0.0,19:50,2019-01-15
640,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-15 20:50:00,0.0,20:50,2019-01-15
641,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-15 21:50:00,0.0,21:50,2019-01-15
642,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-15 22:50:00,0.0,22:50,2019-01-15
643,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-15 23:50:00,0.0,23:50,2019-01-15
644,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-16 00:50:00,0.0,00:50,2019-01-16
645,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-16 01:00:00,0.39,01:00,2019-01-16
646,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-16 01:10:00,0.2,01:10,2019-01-16
647,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-16 01:20:00,0.2,01:20,2019-01-16
648,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-16 01:30:00,0.2,01:30,2019-01-16
649,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-16 01:40:00,0.2,01:40,2019-01-16
650,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-16 01:50:00,0.2,01:50,2019-01-16
651,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-16 02:00:00,0.2,02:00,2019-01-16
652,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-16 02:10:00,0.2,02:10,2019-01-16
653,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-16 02:20:00,0.2,02:20,2019-01-16
654,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-16 02:40:00,0.2,02:40,2019-01-16
655,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-16 02:50:00,0.2,02:50,2019-01-16
656,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-16 03:10:00,0.2,03:10,2019-01-16
657,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-16 03:30:00,0.2,03:30,2019-01-16
658,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-16 03:50:00,0.2,03:50,2019-01-16
659,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-16 04:00:00,0.0,04:00,2019-01-16
660,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-16 04:10:00,0.2,04:10,2019-01-16
661,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-16 04:30:00,0.2,04:30,2019-01-16
662,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-16 04:50:00,0.0,04:50,2019-01-16
663,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-16 05:00:00,0.2,05:00,2019-01-16
664,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-16 05:30:00,0.2,05:30,2019-01-16
665,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-16 05:50:00,0.0,05:50,2019-01-16
666,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-16 06:50:00,0.0,06:50,2019-01-16
667,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-16 07:50:00,0.0,07:50,2019-01-16
668,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-16 08:50:00,0.0,08:50,2019-01-16
669,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-16 09:50:00,0.0,09:50,2019-01-16
670,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-16 10:50:00,0.0,10:50,2019-01-16
671,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-16 11:50:00,0.0,11:50,2019-01-16
672,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-16 12:50:00,0.0,12:50,2019-01-16
673,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-16 13:50:00,0.0,13:50,2019-01-16
674,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-16 14:50:00,0.0,14:50,2019-01-16
675,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-16 15:50:00,0.0,15:50,2019-01-16
676,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-16 16:50:00,0.0,16:50,2019-01-16
677,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-16 17:50:00,0.0,17:50,2019-01-16
678,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-16 18:50:00,0.0,18:50,2019-01-16
679,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-16 19:50:00,0.0,19:50,2019-01-16
680,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-16 20:50:00,0.0,20:50,2019-01-16
681,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-16 21:40:00,0.39,21:40,2019-01-16
682,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-16 21:50:00,0.2,21:50,2019-01-16
683,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-16 22:10:00,0.2,22:10,2019-01-16
684,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-16 22:20:00,0.2,22:20,2019-01-16
685,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-16 22:40:00,0.2,22:40,2019-01-16
686,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-16 22:50:00,0.0,22:50,2019-01-16
687,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-16 23:00:00,0.2,23:00,2019-01-16
688,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-16 23:50:00,0.0,23:50,2019-01-16
689,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-17 00:50:00,0.0,00:50,2019-01-17
690,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-17 01:30:00,0.2,01:30,2019-01-17
691,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-17 01:50:00,0.0,01:50,2019-01-17
692,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-17 02:50:00,0.0,02:50,2019-01-17
693,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-17 03:50:00,0.0,03:50,2019-01-17
694,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-17 04:50:00,0.0,04:50,2019-01-17
695,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-17 05:50:00,0.0,05:50,2019-01-17
696,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-17 06:50:00,0.0,06:50,2019-01-17
697,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-17 07:50:00,0.0,07:50,2019-01-17
698,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-17 08:50:00,0.0,08:50,2019-01-17
699,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-17 09:50:00,0.0,09:50,2019-01-17
700,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-17 10:50:00,0.0,10:50,2019-01-17
701,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-17 11:50:00,0.0,11:50,2019-01-17
702,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-17 12:50:00,0.0,12:50,2019-01-17
703,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-17 13:50:00,0.0,13:50,2019-01-17
704,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-17 14:50:00,0.0,14:50,2019-01-17
705,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-17 15:50:00,0.0,15:50,2019-01-17
706,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-17 16:50:00,0.0,16:50,2019-01-17
707,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-17 17:50:00,0.0,17:50,2019-01-17
708,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-17 18:50:00,0.0,18:50,2019-01-17
709,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-17 19:50:00,0.0,19:50,2019-01-17
710,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-17 20:10:00,0.2,20:10,2019-01-17
711,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-17 20:20:00,0.2,20:20,2019-01-17
712,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-17 20:30:00,0.2,20:30,2019-01-17
713,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-17 20:40:00,0.39,20:40,2019-01-17
714,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-17 20:50:00,0.2,20:50,2019-01-17
715,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-17 21:00:00,0.2,21:00,2019-01-17
716,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-17 21:10:00,0.2,21:10,2019-01-17
717,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-17 21:20:00,0.39,21:20,2019-01-17
718,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-17 21:30:00,0.2,21:30,2019-01-17
719,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-17 21:40:00,0.2,21:40,2019-01-17
720,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-17 21:50:00,0.2,21:50,2019-01-17
721,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-17 22:00:00,0.2,22:00,2019-01-17
722,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-17 22:10:00,0.2,22:10,2019-01-17
723,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-17 22:20:00,0.2,22:20,2019-01-17
724,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-17 22:30:00,0.2,22:30,2019-01-17
725,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-17 22:40:00,0.2,22:40,2019-01-17
726,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-17 22:50:00,0.2,22:50,2019-01-17
727,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-17 23:00:00,0.2,23:00,2019-01-17
728,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-17 23:10:00,0.2,23:10,2019-01-17
729,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-17 23:30:00,0.2,23:30,2019-01-17
730,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-17 23:40:00,0.2,23:40,2019-01-17
731,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-17 23:50:00,0.0,23:50,2019-01-17
732,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-18 00:00:00,0.2,00:00,2019-01-18
733,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-18 00:10:00,0.2,00:10,2019-01-18
734,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-18 00:20:00,0.2,00:20,2019-01-18
735,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-18 00:40:00,0.2,00:40,2019-01-18
736,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-18 00:50:00,0.2,00:50,2019-01-18
737,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-18 01:10:00,0.2,01:10,2019-01-18
738,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-18 01:30:00,0.2,01:30,2019-01-18
739,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-18 01:40:00,0.2,01:40,2019-01-18
740,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-18 02:00:00,0.2,02:00,2019-01-18
741,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-18 02:20:00,0.2,02:20,2019-01-18
742,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-18 02:40:00,0.2,02:40,2019-01-18
743,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-18 02:50:00,0.0,02:50,2019-01-18
744,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-18 03:00:00,0.2,03:00,2019-01-18
745,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-18 03:20:00,0.2,03:20,2019-01-18
746,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-18 03:40:00,0.2,03:40,2019-01-18
747,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-18 03:50:00,0.0,03:50,2019-01-18
748,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-18 04:10:00,0.2,04:10,2019-01-18
749,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-18 04:30:00,0.2,04:30,2019-01-18
750,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-18 04:50:00,0.2,04:50,2019-01-18
751,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-18 05:10:00,0.2,05:10,2019-01-18
752,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-18 05:40:00,0.2,05:40,2019-01-18
753,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-18 05:50:00,0.0,05:50,2019-01-18
754,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-18 06:00:00,0.2,06:00,2019-01-18
755,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-18 06:30:00,0.2,06:30,2019-01-18
756,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-18 06:50:00,0.0,06:50,2019-01-18
757,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-18 07:00:00,0.2,07:00,2019-01-18
758,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-18 07:20:00,0.2,07:20,2019-01-18
759,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-18 07:50:00,0.2,07:50,2019-01-18
760,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-18 08:20:00,0.2,08:20,2019-01-18
761,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-18 08:50:00,0.2,08:50,2019-01-18
762,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-18 09:20:00,0.2,09:20,2019-01-18
763,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-18 09:50:00,0.2,09:50,2019-01-18
764,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-18 10:20:00,0.2,10:20,2019-01-18
765,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-18 10:50:00,0.2,10:50,2019-01-18
766,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-18 11:30:00,0.2,11:30,2019-01-18
767,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-18 11:50:00,0.0,11:50,2019-01-18
768,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-18 12:00:00,0.2,12:00,2019-01-18
769,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-18 12:30:00,0.2,12:30,2019-01-18
770,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-18 12:50:00,0.0,12:50,2019-01-18
771,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-18 13:10:00,0.2,13:10,2019-01-18
772,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-18 13:40:00,0.2,13:40,2019-01-18
773,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-18 14:00:00,0.0,14:00,2019-01-18
774,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-18 14:20:00,0.2,14:20,2019-01-18
775,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-18 14:50:00,0.0,14:50,2019-01-18
776,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-18 15:10:00,0.2,15:10,2019-01-18
777,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-18 15:50:00,0.2,15:50,2019-01-18
778,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-18 16:30:00,0.2,16:30,2019-01-18
779,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-18 16:50:00,0.0,16:50,2019-01-18
780,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-18 17:10:00,0.2,17:10,2019-01-18
781,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-18 17:50:00,0.2,17:50,2019-01-18
782,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-18 18:30:00,0.2,18:30,2019-01-18
783,SÃO PAULO,355030833A,SP,AC Central de SP,-46.635987,-23.543311,2019-01-18 18:50:00,0.0,18:50,2019-01-18
